age,ARPU,best_action,rewards
25,120.11031806987013,0,[10  0  0]
47,22.165132684907732,2,[10  0  0]
41,35.13129328860268,2,[0 0 0]
21,123.1967069775093,0,[10  0  0]
30,121.06641506987947,0,[10  0  0]
40,28.476388897163844,2,[  0   0 100]
38,70.63551108056511,1,[0 0 0]
37,76.84560655357241,1,[ 0 25  0]
19,118.08969050150935,0,[10  0  0]
39,74.49901961390019,1,[ 0 25  0]
21,125.69663592858997,0,[10  0  0]
39,73.76286845451504,1,[0 0 0]
37,45.586410988453814,2,[0 0 0]
39,73.89405427555747,1,[0 0 0]
32,118.10567820866292,0,[10 25  0]
18,118.81983807018891,0,[10  0  0]
38,74.50965010470728,1,[ 0 25  0]
35,75.99087666859644,1,[10 25  0]
23,122.69901571403149,0,[10  0  0]
37,73.38965055506137,1,[0 0 0]
41,32.52794601989125,2,[10  0  0]
25,123.89597226445366,0,[10  0  0]
36,70.5672651431171,1,[ 0 25  0]
39,80.05939386378087,1,[ 0 25  0]
47,12.735659083258039,2,[0 0 0]
27,124.99450824043818,0,[0 0 0]
49,30.319236541906623,2,[0 0 0]
20,122.75738672313554,0,[10  0  0]
55,53.20794534017849,2,[0 0 0]
33,72.78555344183457,1,[ 0 25  0]
38,79.23670292146426,1,[0 0 0]
38,71.9721742999276,1,[0 0 0]
39,34.681949690803066,2,[0 0 0]
35,73.19071848988257,1,[ 0 25  0]
44,23.461635048052027,2,[  0   0 100]
48,34.84542996692427,2,[0 0 0]
37,37.43416757078104,2,[  0   0 100]
34,61.30956616616781,2,[0 0 0]
34,70.97783297851292,1,[ 0 25  0]
36,71.64375606016162,1,[ 0 25  0]
29,121.97861237685045,0,[10  0  0]
33,71.75667834407896,1,[ 0 25  0]
33,79.34583631348339,1,[10  0  0]
34,73.31542130155717,1,[0 0 0]
37,71.00099580911817,1,[ 0 25  0]
30,124.89603552079734,0,[10  0  0]
42,24.973240082342894,2,[0 0 0]
35,79.88872925838552,1,[0 0 0]
53,41.88556169671151,2,[0 0 0]
33,77.21945794348945,1,[ 0 25  0]
42,18.296295181735292,2,[0 0 0]
44,29.522462961970767,2,[0 0 0]
31,118.38795874548263,0,[ 0 25  0]
40,32.75474587960947,2,[0 0 0]
51,36.226624618946346,2,[0 0 0]
40,36.454980487311225,2,[0 0 0]
45,26.78420506051111,2,[  0   0 100]
35,72.46385579212308,1,[ 0 25  0]
58,67.84478624440759,2,[  0   0 100]
37,69.29072066296884,1,[ 0 25  0]
35,73.91338068364556,1,[0 0 0]
35,50.28097905413242,2,[  0   0 100]
30,129.5867107530122,0,[0 0 0]
30,121.11622414950833,0,[10 25  0]
31,125.36091344290008,0,[10  0  0]
40,32.657687695603016,2,[0 0 0]
46,34.70714868266306,2,[0 0 0]
35,74.89420418331953,1,[ 0 25  0]
37,73.60873149280394,1,[ 0 25  0]
48,29.667364361754334,2,[10  0  0]
38,39.212378734561966,2,[  0   0 100]
44,22.734846026498975,2,[0 0 0]
24,123.91598773951475,0,[ 10   0 100]
29,125.16672712944454,0,[10  0  0]
25,119.65667923457714,0,[10  0  0]
37,77.0250649121644,1,[ 0 25  0]
33,77.17607005760652,1,[0 0 0]
52,41.318172638769866,2,[0 0 0]
26,121.02394201862262,0,[10  0  0]
42,24.506991149539388,2,[  0   0 100]
47,25.654288973653312,2,[  0   0 100]
33,72.87276462999593,1,[0 0 0]
21,126.70119222147639,0,[10  0  0]
44,27.57205367155599,2,[  0   0 100]
44,19.270339055720335,2,[  0   0 100]
34,76.61576373190884,1,[10  0  0]
18,119.35103135731751,0,[10  0  0]
46,22.72578238925411,2,[0 0 0]
49,32.38286806316453,2,[0 0 0]
33,82.64898152693965,1,[0 0 0]
23,121.49088988030041,0,[10  0  0]
29,73.81523950353832,1,[ 0 25  0]
50,32.941339875055334,2,[  0   0 100]
34,76.28091524815751,1,[0 0 0]
35,71.05660677202535,1,[ 0 25  0]
28,121.23332873434495,0,[10  0  0]
39,73.39193938267336,1,[0 0 0]
49,13.184201832928576,2,[10  0  0]
50,35.78760953754602,2,[0 0 0]
28,127.11817757497398,0,[0 0 0]
45,26.061015707890363,2,[0 0 0]
50,33.21358584324334,2,[10  0  0]
40,76.38346095624321,1,[  0   0 100]
20,125.22208044787152,0,[10  0  0]
47,29.17563193983807,2,[0 0 0]
48,26.58250802633385,2,[0 0 0]
22,127.96347840867658,0,[10 25  0]
33,72.12932703599179,1,[10  0  0]
36,74.46613893869586,1,[ 0 25  0]
40,26.435629377089974,2,[0 0 0]
24,126.75315290265803,0,[10  0  0]
42,26.040130534286476,2,[0 0 0]
36,73.68652421107821,1,[0 0 0]
46,31.047271554703183,2,[10  0  0]
38,73.71161408164308,1,[ 0 25  0]
35,75.75796015978979,1,[0 0 0]
24,122.04117380844052,0,[10  0  0]
38,78.37495846127204,1,[ 0 25  0]
21,121.10744116748579,0,[10  0  0]
22,128.86053809213095,0,[10  0  0]
51,39.95937045861203,2,[  0   0 100]
37,74.73385217286922,1,[ 0 25  0]
39,38.59824025858199,2,[  0   0 100]
22,127.2611262098698,0,[10 25  0]
20,121.18033920380562,0,[10  0  0]
18,119.83113314067708,0,[10  0  0]
32,123.18726083341794,0,[10  0  0]
35,49.56278888365062,2,[0 0 0]
18,122.5545116958365,0,[ 0 25  0]
37,72.50662429149354,1,[0 0 0]
32,120.3699660087332,0,[10 25  0]
33,76.67425980954572,1,[0 0 0]
39,36.86205792590223,2,[0 0 0]
48,35.48686601968318,2,[0 0 0]
36,73.85142311868842,1,[0 0 0]
39,35.874774470787074,2,[10  0  0]
37,78.2516728708325,1,[ 0 25  0]
31,121.72849603123939,0,[10  0  0]
37,75.9108476724831,1,[0 0 0]
40,68.7310836807717,1,[ 0 25  0]
47,25.125842027496635,2,[0 0 0]
23,126.4327815974611,0,[10  0  0]
37,74.29564473095547,1,[10 25  0]
28,120.03876584276172,0,[10  0  0]
45,24.98140020163526,2,[10  0  0]
32,76.84389248044607,1,[ 0 25  0]
47,26.893456079453088,2,[0 0 0]
34,73.08495253655023,1,[ 0 25  0]
24,124.27479991504376,0,[0 0 0]
41,30.960946331264623,2,[  0   0 100]
52,40.08175096185186,2,[0 0 0]
30,125.81237180870586,0,[10  0  0]
44,28.926285205382264,2,[0 0 0]
20,119.27214092777919,0,[10  0  0]
37,112.38323866668702,0,[0 0 0]
39,74.56672383133977,1,[0 0 0]
38,71.98995856730522,1,[ 0 25  0]
35,80.2633806808421,1,[ 0 25  0]
30,89.11079626973503,2,[  0   0 100]
48,25.45343787987285,2,[  0   0 100]
54,48.14873778397409,2,[0 0 0]
22,124.57950354862675,0,[10 25  0]
26,127.56756514788077,0,[10  0  0]
36,43.13170511518002,2,[0 0 0]
40,26.221372483273043,2,[  0  25 100]
36,36.68108453052829,2,[0 0 0]
39,80.5105337877025,1,[10 25  0]
33,75.75753180947456,1,[ 0 25  0]
43,28.048675383687687,2,[  0   0 100]
23,119.53760187511709,0,[10  0  0]
56,55.66787635526242,2,[  0   0 100]
31,123.32444760379347,0,[10  0  0]
30,121.9989145672008,0,[10  0  0]
21,121.59749201822949,0,[0 0 0]
25,128.3128880168153,0,[10  0  0]
39,72.41297711423668,1,[10 25  0]
35,109.25390539303393,0,[10  0  0]
30,77.26342405496376,1,[10 25  0]
41,30.322617078794906,2,[10  0  0]
46,24.10627203478527,2,[  0   0 100]
25,125.324521500811,0,[10  0  0]
27,121.17839790958222,0,[10 25  0]
25,123.35903589482886,0,[10  0  0]
58,67.62304219988026,2,[  0   0 100]
40,76.15663585681787,1,[ 0 25  0]
34,79.61474774238215,1,[0 0 0]
36,76.96622629759058,1,[0 0 0]
35,69.94930174184817,1,[ 0 25  0]
28,122.76844531977375,0,[10  0  0]
37,83.71469935667288,1,[0 0 0]
20,121.92468612717722,0,[10  0  0]
56,58.42295983269856,2,[0 0 0]
32,119.5267032395946,0,[0 0 0]
34,74.03017576382956,1,[0 0 0]
26,122.19219438000955,0,[10  0  0]
44,26.41276903504704,2,[  0   0 100]
30,76.94325900570662,1,[  0  25 100]
23,125.52638953773796,0,[10  0  0]
39,30.789232646757586,2,[0 0 0]
36,73.51684613636561,1,[0 0 0]
28,121.65899019300052,0,[10  0  0]
49,27.003753597171674,2,[  0   0 100]
50,30.405597951408836,2,[0 0 0]
49,25.767715603804103,2,[0 0 0]
52,36.40408150238347,2,[0 0 0]
57,65.51205367298527,2,[ 10  25 100]
46,18.299809820048186,2,[0 0 0]
26,124.99359089340415,0,[10  0  0]
36,73.59383907261754,1,[0 0 0]
24,123.04513335851328,0,[10  0  0]
48,28.809128628567603,2,[0 0 0]
33,120.98216073110436,0,[10  0  0]
52,39.506772220965225,2,[10  0  0]
46,24.249748547464073,2,[0 0 0]
49,28.28348520923935,2,[  0   0 100]
25,127.81566104629167,0,[10  0  0]
36,81.5582578215808,1,[ 0 25  0]
41,32.08537357934303,2,[  0   0 100]
33,76.70958598248693,1,[0 0 0]
34,119.6452976968872,0,[10  0  0]
39,39.498897632747614,2,[0 0 0]
27,117.80316404355969,0,[10 25  0]
52,42.327407834276194,2,[0 0 0]
22,115.18549766889141,0,[10  0  0]
43,23.59098781758903,2,[  0   0 100]
22,122.52482368473443,0,[10  0  0]
19,116.69021009513597,0,[10  0  0]
57,63.74983895450433,2,[0 0 0]
52,37.61518934123703,2,[0 0 0]
33,70.00032745978508,1,[ 0 25  0]
47,23.814488067399765,2,[0 0 0]
37,41.26568229897443,2,[ 0 25  0]
35,72.7067158497908,1,[0 0 0]
32,75.22327970379764,1,[0 0 0]
41,24.36764717815291,2,[  0   0 100]
32,74.39101588106503,1,[ 0 25  0]
42,27.758411966900947,2,[0 0 0]
37,78.65032283648372,1,[ 0 25  0]
20,122.69147820519116,0,[0 0 0]
25,127.74053035754135,0,[10 25  0]
23,129.2979434243042,0,[10  0  0]
18,126.02497863225982,0,[10  0  0]
20,119.48263663298229,0,[10  0  0]
21,120.14878685746056,0,[10  0  0]
28,116.5648026698371,0,[10  0  0]
22,124.3410209473721,0,[10  0  0]
33,72.6359217154101,1,[ 0 25  0]
28,124.69033655358095,0,[10  0  0]
25,122.7709423491757,0,[10  0  0]
23,128.16803062835584,0,[10  0  0]
46,19.43719505730737,2,[0 0 0]
47,25.571954779999455,2,[  0   0 100]
34,61.4120818715167,2,[0 0 0]
32,69.63356613961227,1,[ 0 25  0]
30,115.01664231544311,0,[10  0  0]
35,75.90739962696539,1,[0 0 0]
35,74.60744323373723,1,[0 0 0]
24,132.39596463421714,0,[10 25  0]
38,73.79294179275257,1,[  0  25 100]
43,23.20985366180788,2,[0 0 0]
24,126.96038228186869,0,[10  0  0]
37,76.29324759763591,1,[ 0 25  0]
29,130.1278899320512,0,[10 25  0]
22,121.58337007305686,0,[10  0  0]
21,118.8026029507365,0,[10  0  0]
21,125.22289528134941,0,[ 10  25 100]
34,73.16432322994955,1,[ 0 25  0]
37,79.90391177245195,1,[ 0 25  0]
36,111.42670065438247,0,[10  0  0]
41,39.57624680203746,2,[0 0 0]
23,119.6489351321169,0,[10  0  0]
19,117.96490774476912,0,[10  0  0]
33,82.41385442387734,1,[ 0 25  0]
26,121.12024063363864,0,[10  0  0]
36,77.23842089542725,1,[10  0  0]
34,77.66022006206246,1,[10  0  0]
39,27.20407199437397,2,[0 0 0]
37,78.1888193929776,1,[ 0 25  0]
24,127.29495589956831,0,[10  0  0]
32,70.16805800348457,1,[0 0 0]
36,107.88170199932038,0,[10  0  0]
48,28.764337858651103,2,[0 0 0]
41,75.85762658421078,1,[0 0 0]
27,125.39218665774548,0,[10  0  0]
28,126.13053719541549,0,[10  0  0]
53,40.57429395427995,2,[  0   0 100]
28,120.16694204431951,0,[10  0  0]
47,25.682849177096177,2,[0 0 0]
34,115.93151816161904,0,[10  0  0]
19,121.22816273694527,0,[10  0  0]
33,76.89351673391546,1,[0 0 0]
34,75.58768164946588,1,[ 0 25  0]
32,74.23127614084468,1,[10 25  0]
36,69.60205037403298,1,[10 25  0]
22,119.02346195313764,0,[  0   0 100]
50,25.07873424743761,2,[0 0 0]
31,113.32459766852288,0,[10  0  0]
37,78.29522597267174,1,[0 0 0]
43,26.811659086518826,2,[10  0  0]
32,73.4754121194774,1,[ 0 25  0]
36,75.03437769437934,1,[10  0  0]
21,122.11967197687471,0,[0 0 0]
38,41.36696929137744,2,[0 0 0]
35,116.55195115750745,0,[10  0  0]
36,73.81994161169526,1,[0 0 0]
28,124.983384065112,0,[10  0  0]
37,40.34549126870503,2,[  0  25 100]
44,25.565423097260023,2,[  0   0 100]
35,75.00039251154963,1,[0 0 0]
22,118.6633887983476,0,[10  0  0]
24,125.75719605723883,0,[0 0 0]
37,74.67107615421668,1,[ 0 25  0]
34,115.78202051940421,0,[10  0  0]
36,73.31459561717388,1,[0 0 0]
42,21.01544418133635,2,[0 0 0]
51,26.806040094706397,2,[  0   0 100]
43,24.472621197950687,2,[  0   0 100]
43,20.564767350872025,2,[0 0 0]
24,126.11799873902282,0,[10  0  0]
27,121.94870009830503,0,[10  0  0]
21,122.61002549110809,0,[10  0  0]
22,119.12465814927855,0,[10  0  0]
51,27.6061422083669,2,[0 0 0]
24,129.7384246579827,0,[10  0  0]
33,78.46228086326286,1,[ 0 25  0]
24,122.33891925120611,0,[10  0  0]
37,79.30365881290467,1,[ 0 25  0]
48,23.420557239150742,2,[0 0 0]
38,42.91949688514851,2,[0 0 0]
30,123.53723302281277,0,[10  0  0]
33,74.48897672651509,1,[ 0 25  0]
21,124.55063865782357,0,[10  0  0]
36,75.80344858063887,1,[  0   0 100]
49,28.03325421983593,2,[  0   0 100]
35,49.04943988105231,2,[0 0 0]
23,127.18101924903046,0,[10  0  0]
24,125.27839576495226,0,[0 0 0]
29,124.37013875733216,0,[10  0  0]
35,75.93436242906242,1,[0 0 0]
29,123.242077247007,0,[10  0  0]
37,80.11556766735065,1,[10 25  0]
37,76.45511554374775,1,[0 0 0]
50,32.44624809390629,2,[0 0 0]
46,26.145639983483772,2,[0 0 0]
38,77.62973890674144,1,[ 0 25  0]
35,73.27301804351245,1,[0 0 0]
50,32.64453481410386,2,[0 0 0]
28,129.818405538457,0,[10  0  0]
33,73.24256871520869,1,[ 0 25  0]
26,126.99636355006965,0,[10  0  0]
31,79.43323626896601,1,[ 0 25  0]
32,74.65289134484337,1,[0 0 0]
26,124.5038280523022,0,[10  0  0]
36,79.21546034089826,1,[ 0 25  0]
36,79.9125811765778,1,[ 0 25  0]
26,119.40472147335608,0,[0 0 0]
32,72.62768441324395,1,[ 0 25  0]
42,21.42878967826492,2,[10  0  0]
34,78.50548753736912,1,[ 0 25  0]
18,122.93899385688957,0,[10  0  0]
45,25.275400768747925,2,[  0   0 100]
55,50.548188085943345,2,[0 0 0]
30,79.10643293955782,1,[0 0 0]
44,26.615866975324792,2,[  0   0 100]
35,75.246709200088,1,[0 0 0]
42,30.09273676510062,2,[0 0 0]
51,29.761002499891582,2,[10  0  0]
37,75.36203452248107,1,[0 0 0]
24,119.8481522253741,0,[10  0  0]
43,26.355866867943487,2,[0 0 0]
29,129.26457160120583,0,[10  0  0]
24,120.60366129233978,0,[10  0  0]
34,74.64272241973569,1,[ 0 25  0]
45,24.97183764250334,2,[0 0 0]
37,117.588827469215,0,[10  0  0]
28,126.65102943862122,0,[10  0  0]
34,80.06818959016124,1,[  0   0 100]
31,70.34680130252869,2,[0 0 0]
40,27.356700423055024,2,[0 0 0]
31,118.77739348454301,0,[10  0  0]
44,30.405534899630005,2,[  0   0 100]
36,75.05997026666878,1,[0 0 0]
45,22.638208254039476,2,[0 0 0]
35,73.00736005864931,1,[ 0 25  0]
38,107.22371329829188,0,[10  0  0]
33,115.69352809296586,0,[10  0  0]
37,72.37723123042058,1,[0 0 0]
33,118.78435672551534,0,[10  0  0]
37,69.56686036527894,1,[0 0 0]
18,124.5444286708324,0,[10 25  0]
53,44.83460972686443,2,[ 0 25  0]
38,76.25334654224855,1,[10  0  0]
28,121.35359860096764,0,[10  0  0]
33,117.38139925591716,0,[10  0  0]
37,69.56881781153486,1,[10  0  0]
38,34.054420114155114,2,[0 0 0]
34,71.35091337796052,1,[ 0 25  0]
26,122.58129845489184,0,[10  0  0]
33,76.74477425098073,1,[ 0 25  0]
37,76.03144069148351,1,[0 0 0]
23,122.12286990118776,0,[10  0  0]
41,30.084613146717768,2,[ 10   0 100]
28,119.07623693860108,0,[10  0  0]
34,79.53513089312193,1,[10 25  0]
26,121.53845280481403,0,[ 10   0 100]
24,130.01363434654598,0,[10  0  0]
52,31.46513268353407,2,[0 0 0]
27,124.1543556948403,0,[10 25  0]
45,21.39617519122807,2,[0 0 0]
44,30.324758305472187,2,[0 0 0]
26,121.36238977203016,0,[ 0 25  0]
25,128.458541533337,0,[ 0 25  0]
35,75.08537050290786,1,[0 0 0]
19,117.28156203883673,0,[0 0 0]
29,121.54317376456878,0,[10 25  0]
28,120.58244178585514,0,[10  0  0]
26,124.17202532102422,0,[10  0  0]
35,72.13207993073891,1,[ 0 25  0]
37,75.12622945949202,1,[ 0 25  0]
21,127.89486675931897,0,[10  0  0]
33,72.23602165338971,1,[0 0 0]
27,125.83539631735182,0,[10  0  0]
32,72.96095199436158,1,[ 0 25  0]
48,26.551619659371184,2,[10  0  0]
50,29.351608757251036,2,[0 0 0]
46,13.372302619104122,2,[0 0 0]
25,127.96443607967961,0,[10  0  0]
36,75.55530214436942,1,[0 0 0]
29,125.71061694717702,0,[10  0  0]
26,125.18325117511444,0,[10  0  0]
34,74.89323970748906,1,[ 0 25  0]
27,127.19351160971068,0,[10  0  0]
22,124.6152790046305,0,[10  0  0]
37,73.01097835591985,1,[  0   0 100]
32,77.91290682773725,1,[ 0 25  0]
34,70.45049327741556,1,[ 0 25  0]
43,27.328490763978003,2,[0 0 0]
45,24.621262711924675,2,[  0   0 100]
41,34.75361601690106,2,[0 0 0]
37,76.08339144659494,1,[  0   0 100]
33,73.98036881908783,1,[ 0 25  0]
49,28.790113845174904,2,[10  0  0]
35,79.85175585929022,1,[ 0 25  0]
37,77.43357465585188,1,[ 0 25  0]
38,81.47659298652994,1,[0 0 0]
34,75.94389814737072,1,[0 0 0]
34,78.66542398750946,1,[0 0 0]
30,121.5106264535543,0,[10  0  0]
35,76.75599277974433,1,[0 0 0]
28,109.30693653649863,0,[10  0  0]
47,30.719428515319272,2,[0 0 0]
34,73.31576210240614,1,[ 0 25  0]
29,125.59357895659754,0,[10  0  0]
37,76.46522905988961,1,[10  0  0]
25,120.77206525709957,0,[10  0  0]
26,125.13279225455254,0,[10 25  0]
36,72.13964732652369,1,[ 0 25  0]
47,25.333046962247106,2,[0 0 0]
46,18.506912132935433,2,[0 0 0]
33,76.77614940713482,1,[0 0 0]
35,52.41863818262512,2,[ 10  25 100]
29,117.56094809215809,0,[10  0  0]
35,74.04599272853513,1,[ 0 25  0]
33,74.84662259211208,1,[ 0 25  0]
39,72.7760242204046,1,[ 0 25  0]
36,75.48599067392185,1,[10  0  0]
29,124.70063441591228,0,[10 25  0]
37,70.60241968781008,1,[0 0 0]
47,23.742860756459248,2,[0 0 0]
37,78.93839500529882,1,[  0  25 100]
52,45.139044732762784,2,[10  0  0]
36,72.84543907507515,1,[ 0 25  0]
33,71.20721490121215,1,[0 0 0]
47,28.14963982981296,2,[  0   0 100]
34,72.87593551963545,1,[10  0  0]
35,75.370086243716,1,[ 0 25  0]
27,129.57782394815908,0,[10  0  0]
18,119.90375615297685,0,[10  0  0]
20,119.96418350375987,0,[10  0  0]
33,53.67685294427708,2,[ 10   0 100]
45,25.059433514044837,2,[10  0  0]
33,74.7873493077583,1,[ 0 25  0]
33,68.7332601905966,1,[ 0 25  0]
26,129.14657859917153,0,[10  0  0]
38,35.36823454761852,2,[  0   0 100]
32,76.668257296445,1,[ 0 25  0]
22,126.45312630326355,0,[10  0  0]
40,31.43203211465087,2,[  0   0 100]
36,80.37331364704382,1,[10  0  0]
35,72.03649324777165,1,[ 0 25  0]
32,75.34045395888604,1,[ 0 25  0]
35,75.97258534607978,1,[0 0 0]
29,121.28849291935123,0,[10  0  0]
33,120.22793332514937,0,[10  0  0]
50,37.83464532698719,2,[0 0 0]
32,117.88099696905373,0,[10  0  0]
23,134.06420111630146,0,[10  0  0]
52,33.12897347318838,2,[0 0 0]
40,29.74909653765153,2,[0 0 0]
34,71.26927436537542,1,[0 0 0]
52,34.684858939569466,2,[0 0 0]
19,123.16803185880553,0,[10  0  0]
34,72.42027352783008,1,[ 0 25  0]
33,69.53950739417778,1,[10 25  0]
34,84.3821018948821,1,[0 0 0]
37,70.19668530624142,1,[0 0 0]
37,71.7511241076358,1,[ 0 25  0]
37,74.18818404917249,1,[  0  25 100]
42,31.607544467012527,2,[0 0 0]
33,72.29781268744885,1,[ 0 25  0]
35,75.6712052353015,1,[0 0 0]
23,130.46801387060796,0,[ 10   0 100]
28,124.81476780960432,0,[0 0 0]
42,26.0085894362443,2,[0 0 0]
33,79.19125006019732,1,[10 25  0]
23,122.3040842530661,0,[10  0  0]
23,127.19263914132435,0,[10  0  0]
36,76.77377547240933,1,[0 0 0]
36,72.49708986682862,1,[  0   0 100]
34,74.29196030743229,1,[  0  25 100]
21,130.15452123056585,0,[10  0  0]
44,27.830647846841106,2,[0 0 0]
38,77.08017298889283,1,[0 0 0]
26,123.50454325713801,0,[0 0 0]
25,127.41403736885528,0,[10  0  0]
37,41.523216177280716,2,[  0   0 100]
24,125.81957949196297,0,[10 25  0]
26,123.44371634093704,0,[10 25  0]
35,78.97798412910201,1,[0 0 0]
45,22.88694776623652,2,[  0   0 100]
47,26.098064542083097,2,[0 0 0]
33,71.10206125635943,1,[  0  25 100]
36,75.78540309016972,1,[0 0 0]
40,30.151701668180003,2,[  0   0 100]
25,124.69648647019218,0,[0 0 0]
24,123.8781275516218,0,[10  0  0]
51,36.023726533587684,2,[  0  25 100]
33,73.06772598901208,1,[ 0 25  0]
30,81.62372335703681,2,[  0   0 100]
33,74.91222436476022,1,[ 0 25  0]
29,123.01922927367663,0,[10 25  0]
28,126.3128445120904,0,[0 0 0]
36,73.6652503806052,1,[0 0 0]
36,72.44460848624284,1,[ 0 25  0]
37,77.56536173240183,1,[ 0 25  0]
43,27.802757241590776,2,[0 0 0]
51,33.374510071738456,2,[10  0  0]
36,79.8180042897466,1,[10 25  0]
36,72.85858854462184,1,[ 0 25  0]
38,77.31619011154432,1,[0 0 0]
49,36.54993267169169,2,[  0   0 100]
36,79.7903375063899,1,[0 0 0]
40,34.56973647217254,2,[0 0 0]
34,76.59886363069937,1,[  0   0 100]
36,74.08561354417685,1,[0 0 0]
33,76.06346624905623,1,[0 0 0]
28,124.16948899897493,0,[10  0  0]
33,74.94908668276925,1,[ 0 25  0]
40,32.03466078408739,2,[0 0 0]
32,118.34513246370898,0,[10  0  0]
25,125.25439576160883,0,[10  0  0]
40,27.459999260753882,2,[  0   0 100]
35,72.70864286981767,1,[ 0 25  0]
41,17.39406873741376,2,[  0   0 100]
27,122.36495582838548,0,[10  0  0]
43,28.28164050048462,2,[  0   0 100]
35,52.06171756885203,2,[10  0  0]
38,40.2721668825624,2,[  0   0 100]
34,74.64060020574007,1,[0 0 0]
38,36.39246277786892,2,[0 0 0]
36,46.914850871615215,2,[  0   0 100]
31,125.78859655316907,0,[10  0  0]
33,77.4658133831519,1,[10 25  0]
51,33.53711078692711,2,[0 0 0]
27,121.16317237405265,0,[10  0  0]
22,131.14230787787312,0,[10  0  0]
49,23.927412411328927,2,[  0   0 100]
41,32.712817226161334,2,[  0   0 100]
42,19.506529445707585,2,[0 0 0]
44,30.6906937064667,2,[0 0 0]
34,76.20513572277646,1,[10 25  0]
52,36.533688658848135,2,[ 10   0 100]
41,29.503927947396882,2,[0 0 0]
26,123.47104120932993,0,[  0   0 100]
33,71.74654378801313,1,[ 0 25  0]
38,75.50306127508125,1,[ 0 25  0]
34,73.12885400484132,1,[0 0 0]
33,71.4365108787783,1,[0 0 0]
21,125.85200748176196,0,[10  0  0]
45,25.3100113942007,2,[0 0 0]
35,77.5753134557948,1,[0 0 0]
51,38.165453053496655,2,[0 0 0]
24,123.60035249714976,0,[ 10  25 100]
32,78.71622645084385,1,[10  0  0]
37,72.45619966006431,1,[0 0 0]
37,75.12394283340967,1,[ 0 25  0]
19,121.64078171673829,0,[10  0  0]
57,58.06277799818965,2,[  0   0 100]
49,32.13730266059535,2,[0 0 0]
45,26.620758807270747,2,[0 0 0]
43,34.640314730407965,2,[0 0 0]
44,29.891239318130296,2,[0 0 0]
27,122.53733582893675,0,[10  0  0]
32,72.5845513434267,2,[ 10   0 100]
53,39.001354155591805,2,[0 0 0]
28,123.72529512679395,0,[10  0  0]
37,75.57573582218579,1,[0 0 0]
28,122.6096275587574,0,[10  0  0]
39,73.04163397616126,1,[0 0 0]
31,76.67949074384842,1,[0 0 0]
54,48.40100176691185,2,[0 0 0]
48,29.98331813031835,2,[0 0 0]
29,127.35905237846963,0,[10 25  0]
22,128.2180938156507,0,[10  0  0]
37,76.26232621576376,1,[ 0 25  0]
35,75.80185740005342,1,[0 0 0]
38,77.57713680934768,1,[0 0 0]
24,122.70854068840383,0,[0 0 0]
46,24.75035409125705,2,[  0   0 100]
22,116.27741954661586,0,[10  0  0]
34,74.23852112321116,1,[10  0  0]
33,74.59586675920691,1,[0 0 0]
36,45.97928490776308,2,[10  0  0]
24,124.5143061837309,0,[10  0  0]
20,122.93031946794555,0,[10  0  0]
40,34.10840077052267,2,[  0   0 100]
32,78.59746817190828,1,[ 0 25  0]
40,32.04548527409689,2,[0 0 0]
34,74.25560485433002,1,[0 0 0]
39,73.2714502319783,1,[0 0 0]
28,124.46476570698174,0,[0 0 0]
27,126.17359574504563,0,[10  0  0]
27,128.61436919082075,0,[10  0  0]
35,77.37838924811847,1,[ 0 25  0]
20,119.5367051529413,0,[10  0  0]
45,25.0390729532764,2,[0 0 0]
52,35.17146453149208,2,[0 0 0]
44,24.686763934487335,2,[0 0 0]
40,74.6209656297933,1,[ 0 25  0]
43,24.99891968644096,2,[0 0 0]
52,32.71421740829576,2,[  0   0 100]
36,73.83672644726023,1,[0 0 0]
36,71.83991577023056,1,[  0  25 100]
37,37.3563428113127,2,[0 0 0]
37,77.98088650495437,1,[0 0 0]
44,26.87054480640099,2,[0 0 0]
44,24.106386024613982,2,[0 0 0]
50,32.76609573085108,2,[0 0 0]
35,75.11478830752664,1,[ 0 25  0]
34,68.61827730893415,1,[ 0 25  0]
33,75.05359444812851,1,[0 0 0]
47,25.566722398543096,2,[0 0 0]
34,76.48366254438486,1,[  0   0 100]
36,74.81528951671378,1,[0 0 0]
26,124.29259804859562,0,[ 0 25  0]
32,73.60246873366981,1,[0 0 0]
35,75.45053990008243,1,[ 0 25  0]
50,33.56762348124349,2,[0 0 0]
38,77.24531478550212,1,[0 0 0]
19,124.29848532649376,0,[10  0  0]
37,78.91840831003243,1,[0 0 0]
22,125.56559037856495,0,[10  0  0]
37,80.73175956657724,1,[ 0 25  0]
35,81.80489935259114,1,[ 0 25  0]
26,124.20428483527031,0,[10  0  0]
49,31.37682661077952,2,[0 0 0]
22,114.4252749741073,0,[10  0  0]
41,29.574802877697447,2,[0 0 0]
36,101.20818301306568,0,[10  0  0]
28,122.43593241602419,0,[10  0  0]
38,76.67021478655691,1,[ 0 25  0]
27,127.16625222197534,0,[0 0 0]
55,52.51354125993577,2,[0 0 0]
33,80.66362329731889,1,[ 0 25  0]
27,121.00188478089255,0,[10  0  0]
26,129.3039198093739,0,[10  0  0]
35,114.49863433265526,0,[10  0  0]
38,80.60407999401428,1,[10  0  0]
26,126.91654640068879,0,[10  0  0]
34,73.30285500755274,1,[ 0 25  0]
36,73.96815943625434,1,[ 0 25  0]
38,73.6918239214003,1,[10  0  0]
37,108.81896058532352,0,[10  0  0]
